id:ID	:LABEL	comp	condition
decl;add_cmd(const char *,);static;busybox/editors/sed.c::cmdstr;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c::end;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c::idx;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c::len;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c::n;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c::sed_cmd;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c::tp;;	cVariable	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c;;	cFunction	busybox/editors/	
decl;add_cmd(const char *,);static;busybox/editors/sed.c;;__ret!;;	cReturn	busybox/editors/	
decl;add_cmd_block(char *,);static;busybox/editors/sed.c::cmdstr;;	cVariable	busybox/editors/	
decl;add_cmd_block(char *,);static;busybox/editors/sed.c::eol;;	cVariable	busybox/editors/	
decl;add_cmd_block(char *,);static;busybox/editors/sed.c::sv;;	cVariable	busybox/editors/	
decl;add_cmd_block(char *,);static;busybox/editors/sed.c;;	cFunction	busybox/editors/	
decl;add_d6_client_options(uint8_t *,);static;busybox/networking/udhcp/d6_dhcpc.c::option;;	cVariable	busybox/networking/	
decl;add_d6_client_options(uint8_t *,);static;busybox/networking/udhcp/d6_dhcpc.c::ptr;;	cVariable	busybox/networking/	
decl;add_d6_client_options(uint8_t *,);static;busybox/networking/udhcp/d6_dhcpc.c::start;;	cVariable	busybox/networking/	
decl;add_d6_client_options(uint8_t *,);static;busybox/networking/udhcp/d6_dhcpc.c;;	cFunction	busybox/networking/	
decl;add_d6_client_options(uint8_t *,);static;busybox/networking/udhcp/d6_dhcpc.c;;__ret!;;	cReturn	busybox/networking/	
decl;add_edge_to_node(common_node_t *,edge_t *,);static;busybox/archival/dpkg.c::edge;;	cVariable	busybox/archival/	
decl;add_edge_to_node(common_node_t *,edge_t *,);static;busybox/archival/dpkg.c::node;;	cVariable	busybox/archival/	
decl;add_edge_to_node(common_node_t *,edge_t *,);static;busybox/archival/dpkg.c;;	cFunction	busybox/archival/	
decl;add_exclude(const char *,);static;busybox/selinux/setfiles.c::directory;;	cVariable	busybox/selinux/	
decl;add_exclude(const char *,);static;busybox/selinux/setfiles.c::len;;	cVariable	busybox/selinux/	
decl;add_exclude(const char *,);static;busybox/selinux/setfiles.c::sb;;	cVariable	busybox/selinux/	
decl;add_exclude(const char *,);static;busybox/selinux/setfiles.c;;	cFunction	busybox/selinux/	
decl;add_exclude(const char *,);static;busybox/selinux/setfiles.c;;__ret!;;	cReturn	busybox/selinux/	
decl;add_fd_to_set(int,);static;busybox/networking/inetd.c::fd;;	cVariable	busybox/networking/	
decl;add_fd_to_set(int,);static;busybox/networking/inetd.c;;	cFunction	busybox/networking/	
decl;add_first;static;busybox/util-linux/hexdump.c;;	cVariable	busybox/util-linux/	
decl;add_grep_list_data(char *,int,);static;busybox/findutils/grep.c::flg_used_mem;;	cVariable	busybox/findutils/	
decl;add_grep_list_data(char *,int,);static;busybox/findutils/grep.c::gl;;	cVariable	busybox/findutils/	!ENABLE_FEATURE_CLEAN_UP
decl;add_grep_list_data(char *,int,);static;busybox/findutils/grep.c::pattern;;	cVariable	busybox/findutils/	
decl;add_grep_list_data(char *,int,);static;busybox/findutils/grep.c;;	cFunction	busybox/findutils/	
decl;add_grep_list_data(char *,int,);static;busybox/findutils/grep.c;;__ret!;;	cReturn	busybox/findutils/	!ENABLE_FEATURE_CLEAN_UP
decl;add_inode(const struct stat *,);static;busybox/procps/fuser.c::curr;;	cVariable	busybox/procps/	
decl;add_inode(const struct stat *,);static;busybox/procps/fuser.c::st;;	cVariable	busybox/procps/	
decl;add_inode(const struct stat *,);static;busybox/procps/fuser.c;;	cFunction	busybox/procps/	
decl;add_inode(const struct stat *,);static;busybox/procps/fuser.c;;__ret!;;	cReturn	busybox/procps/	
decl;add_interface(char *,);static;busybox/networking/interface.c::ife;;	cVariable	busybox/networking/	
decl;add_interface(char *,);static;busybox/networking/interface.c::n;;	cVariable	busybox/networking/	
decl;add_interface(char *,);static;busybox/networking/interface.c::name;;	cVariable	busybox/networking/	
decl;add_interface(char *,);static;busybox/networking/interface.c::nextp;;	cVariable	busybox/networking/	
decl;add_interface(char *,);static;busybox/networking/interface.c;;	cFunction	busybox/networking/	
decl;add_interface(char *,);static;busybox/networking/interface.c;;__ret!;;	cReturn	busybox/networking/	
decl;add_kernel_symbols(struct obj_file *,);static;busybox/modutils/modutils-24.c::f;;	cVariable	busybox/modutils/	
decl;add_kernel_symbols(struct obj_file *,);static;busybox/modutils/modutils-24.c::i;;	cVariable	busybox/modutils/	
decl;add_kernel_symbols(struct obj_file *,);static;busybox/modutils/modutils-24.c::m;;	cVariable	busybox/modutils/	
decl;add_kernel_symbols(struct obj_file *,);static;busybox/modutils/modutils-24.c::nused;;	cVariable	busybox/modutils/	
decl;add_kernel_symbols(struct obj_file *,);static;busybox/modutils/modutils-24.c;;	cFunction	busybox/modutils/	
decl;add_key();static;busybox/coreutils/sort.c::pkey;;	cVariable	busybox/coreutils/	ENABLE_FEATURE_SORT_BIG
decl;add_key();static;busybox/coreutils/sort.c;;	cFunction	busybox/coreutils/	
decl;add_key();static;busybox/coreutils/sort.c;;__ret!;;	cReturn	busybox/coreutils/	ENABLE_FEATURE_SORT_BIG
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::absolute_filename;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::f;;	cVariable	busybox/modutils/	
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::filename;;	cVariable	busybox/modutils/	
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::i;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::lfilename;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::lm_name;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::m_name;;	cVariable	busybox/modutils/	
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::name;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::sec;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::section_names;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::statbuf;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::str;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::sym;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::symprefix;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::use_ksymtab;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c::version;;	cVariable	busybox/modutils/	ENABLE_FEATURE_INSMOD_KSYMOOPS_SYMBOLS
decl;add_ksymoops_symbols(struct obj_file *,const char *,const char *,);static;busybox/modutils/modutils-24.c;;	cFunction	busybox/modutils/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::chaddr;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::hostname;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::hostname_len;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::leasetime;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::oldest;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::p;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c::yiaddr;;	cVariable	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c;;	cFunction	busybox/networking/	
decl;add_lease(const uint8_t *,uint32_t,leasetime_t,const char *,int,);static;busybox/networking/udhcp/dhcpd.c;;__ret!;;	cReturn	busybox/networking/	
decl;add_logical();static;busybox/include/libbb.h::pe;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_logical();static;busybox/include/libbb.h;;	cFunction	busybox/include/	
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c::arg_opt;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_GETOPT_LONG
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c::long_nr;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_GETOPT_LONG
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c::long_options;;	cVariable	busybox/util-linux/	
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c::options;;	cVariable	busybox/util-linux/	
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c::tlen;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_GETOPT_LONG
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c::tokptr;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_GETOPT_LONG
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c;;	cFunction	busybox/util-linux/	
decl;add_long_options(struct option *,char *,);static;busybox/util-linux/getopt.c;;__ret!;;	cReturn	busybox/util-linux/	ENABLE_FEATURE_GETOPT_LONG
decl;add_match(char *,);static;busybox/libbb/lineedit.c::matched;;	cVariable	busybox/libbb/	
decl;add_match(char *,);static;busybox/libbb/lineedit.c::p;;	cVariable	busybox/libbb/	(ENABLE_FEATURE_EDITING&&ENABLE_FEATURE_TAB_COMPLETION)
decl;add_match(char *,);static;busybox/libbb/lineedit.c;;	cFunction	busybox/libbb/	
decl;add_match(char *,);static;busybox/libbb/lineedit.c;;__ret!;;	cReturn	busybox/libbb/	(ENABLE_FEATURE_EDITING&&ENABLE_FEATURE_TAB_COMPLETION)
decl;add_pair_to_block(EState *,);static;busybox/archival/libarchive/bz/bzlib.c::ch;;	cVariable	busybox/archival/	
decl;add_pair_to_block(EState *,);static;busybox/archival/libarchive/bz/bzlib.c::i;;	cVariable	busybox/archival/	
decl;add_pair_to_block(EState *,);static;busybox/archival/libarchive/bz/bzlib.c::s;;	cVariable	busybox/archival/	
decl;add_pair_to_block(EState *,);static;busybox/archival/libarchive/bz/bzlib.c;;	cFunction	busybox/archival/	
decl;add_partition(int,int,);static;busybox/include/libbb.h::first;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::i;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::last;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::lastplusoff;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::limit;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::mesg;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::n;;	cVariable	busybox/include/	
decl;add_partition(int,int,);static;busybox/include/libbb.h::num_read;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::p;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::pe4;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::pe;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::pen;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::q;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::saved_start;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::start;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::stop;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h::sys;;	cVariable	busybox/include/	
decl;add_partition(int,int,);static;busybox/include/libbb.h::temp;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_partition(int,int,);static;busybox/include/libbb.h;;	cFunction	busybox/include/	
decl;add_partition(int,int,);static;busybox/include/libbb.h;;__ret!;;	cReturn	busybox/util-linux/	ENABLE_FEATURE_FDISK_WRITABLE
decl;add_peers(const char *,);static;busybox/networking/ntpd.c::item;;	cVariable	busybox/networking/	
decl;add_peers(const char *,);static;busybox/networking/ntpd.c::p;;	cVariable	busybox/networking/	
decl;add_peers(const char *,);static;busybox/networking/ntpd.c::pp;;	cVariable	busybox/networking/	
decl;add_peers(const char *,);static;busybox/networking/ntpd.c::s;;	cVariable	busybox/networking/	
decl;add_peers(const char *,);static;busybox/networking/ntpd.c;;	cFunction	busybox/networking/	
decl;add_peers(const char *,);static;busybox/networking/ntpd.c;;__ret!;;	cReturn	busybox/networking/	
decl;add_probe(const char *,);static;busybox/modutils/modprobe.c::m;;	cVariable	busybox/modutils/	
decl;add_probe(const char *,);static;busybox/modutils/modprobe.c::name;;	cVariable	busybox/modutils/	
decl;add_probe(const char *,);static;busybox/modutils/modprobe.c;;	cFunction	busybox/modutils/	
decl;add_probe(const char *,);static;busybox/modutils/modprobe.c;;__ret!;;	cReturn	busybox/modutils/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c::comm;;	cVariable	busybox/procps/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c::parent;;	cVariable	busybox/procps/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c::pid;;	cVariable	busybox/procps/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c::ppid;;	cVariable	busybox/procps/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c::t;;	cVariable	busybox/procps/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c::uid;;	cVariable	busybox/procps/	
decl;add_proc(const char *,pid_t,pid_t,uid_t,);static;busybox/procps/pstree.c;;	cFunction	busybox/procps/	
decl;add_remove_shell_main(int,char **,)::argc;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::argv;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::cpp;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::line;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::new_fn;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::orig_fn;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::orig_fp;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,)::sb;;	cVariable	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,);;	cFunction	busybox/loginutils/	
decl;add_remove_shell_main(int,char **,);;__ret!;;	cReturn	busybox/loginutils/	
decl;add_server_options(struct dhcp_packet *,);static;busybox/networking/udhcp/dhcpd.c::curr;;	cVariable	busybox/networking/	
decl;add_server_options(struct dhcp_packet *,);static;busybox/networking/udhcp/dhcpd.c::packet;;	cVariable	busybox/networking/	
decl;add_server_options(struct dhcp_packet *,);static;busybox/networking/udhcp/dhcpd.c;;	cFunction	busybox/networking/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::edge;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::edge_type;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::field2;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::field;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::line2;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::line;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::line_ptr1;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::line_ptr2;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::offset_ch;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::or_edge;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::parent_node;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::version;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c::whole_line;;	cVariable	busybox/archival/	
decl;add_split_dependencies(common_node_t *,const char *,unsigned int,);static;busybox/archival/dpkg.c;;	cFunction	busybox/archival/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c::avoid_fd;;	cVariable	busybox/shell/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c::fd;;	cVariable	busybox/shell/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c::i;;	cVariable	busybox/shell/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c::moved_to;;	cVariable	busybox/shell/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c::sq;;	cVariable	busybox/shell/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c;;	cFunction	busybox/shell/	
decl;add_squirrel(struct squirrel *,int,int,);static;busybox/shell/hush.c;;__ret!;;	cReturn	busybox/shell/	
decl;add_squirrel_closed(struct redirtab *,int,);static;busybox/shell/ash.c::fd;;	cVariable	busybox/shell/	
decl;add_squirrel_closed(struct redirtab *,int,);static;busybox/shell/ash.c::i;;	cVariable	busybox/shell/	
decl;add_squirrel_closed(struct redirtab *,int,);static;busybox/shell/ash.c::sq;;	cVariable	busybox/shell/	
decl;add_squirrel_closed(struct redirtab *,int,);static;busybox/shell/ash.c;;	cFunction	busybox/shell/	
decl;add_squirrel_closed(struct redirtab *,int,);static;busybox/shell/ash.c;;__ret!;;	cReturn	busybox/shell/	
decl;add_squirrel_closed(struct squirrel *,int,);static;busybox/shell/hush.c::fd;;	cVariable	busybox/shell/	
decl;add_squirrel_closed(struct squirrel *,int,);static;busybox/shell/hush.c::i;;	cVariable	busybox/shell/	
decl;add_squirrel_closed(struct squirrel *,int,);static;busybox/shell/hush.c::sq;;	cVariable	busybox/shell/	
decl;add_squirrel_closed(struct squirrel *,int,);static;busybox/shell/hush.c;;	cFunction	busybox/shell/	
decl;add_squirrel_closed(struct squirrel *,int,);static;busybox/shell/hush.c;;__ret!;;	cReturn	busybox/shell/	
decl;add_static_lease(struct static_lease **,uint8_t *,uint32_t,);static;busybox/networking/udhcp/dhcpd.c::mac;;	cVariable	busybox/networking/	
decl;add_static_lease(struct static_lease **,uint8_t *,uint32_t,);static;busybox/networking/udhcp/dhcpd.c::nip;;	cVariable	busybox/networking/	
decl;add_static_lease(struct static_lease **,uint8_t *,uint32_t,);static;busybox/networking/udhcp/dhcpd.c::st_lease;;	cVariable	busybox/networking/	
decl;add_static_lease(struct static_lease **,uint8_t *,uint32_t,);static;busybox/networking/udhcp/dhcpd.c::st_lease_pp;;	cVariable	busybox/networking/	
decl;add_static_lease(struct static_lease **,uint8_t *,uint32_t,);static;busybox/networking/udhcp/dhcpd.c;;	cFunction	busybox/networking/	
decl;add_string_to_strings(char **,char *,);static;busybox/shell/hush.c::add;;	cVariable	busybox/shell/	
decl;add_string_to_strings(char **,char *,);static;busybox/shell/hush.c::strings;;	cVariable	busybox/shell/	
decl;add_string_to_strings(char **,char *,);static;busybox/shell/hush.c::v;;	cVariable	busybox/shell/	
decl;add_string_to_strings(char **,char *,);static;busybox/shell/hush.c;;	cFunction	busybox/shell/	
decl;add_string_to_strings(char **,char *,);static;busybox/shell/hush.c;;__ret!;;	cReturn	busybox/shell/	
decl;add_strings;static;busybox/coreutils/od.c;;	cVariable	busybox/coreutils/	
decl;add_strings;static;busybox/util-linux/hexdump.c;;	cVariable	busybox/util-linux/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::add;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::count1;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::count2;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::i;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::need_to_dup;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::strings;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c::v;;	cVariable	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c;;	cFunction	busybox/shell/	
decl;add_strings_to_strings(char **,char **,int,);static;busybox/shell/hush.c;;__ret!;;	cReturn	busybox/shell/	
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::first;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::i;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::last;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::lens;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::mesg;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::n;;	cVariable	busybox/util-linux/	
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::start;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::starts;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::stop2;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::stop;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::sys;;	cVariable	busybox/util-linux/	
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c::whole_disk;;	cVariable	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c;;	cFunction	busybox/util-linux/	
decl;add_sun_partition(int,int,);static;busybox/util-linux/fdisk_sun.c;;__ret!;;	cReturn	busybox/util-linux/	ENABLE_FEATURE_SUN_LABEL
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::extra;;	cVariable	busybox/modutils/	ENABLE_SYMBOL_PREFIX
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::f;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::gpl;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::i;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::idx;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::name;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::name_alloced_size;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::name_buf;;	cVariable	busybox/modutils/	
decl;add_symbols_from(struct obj_file *,int,struct new_module_symbol *,size_t,);static;busybox/modutils/modutils-24.c::name_size;;	cVariable	busybox/modutils/	
