id:ID	:LABEL	comp	condition
decl;bcj_x86(struct xz_dec_bcj *,uint8_t *,size_t,);static;toybox/toys/pending/xzcat.c::s;;	cVariable	toybox/toys/pending/	
decl;bcj_x86(struct xz_dec_bcj *,uint8_t *,size_t,);static;toybox/toys/pending/xzcat.c::size;;	cVariable	toybox/toys/pending/	
decl;bcj_x86(struct xz_dec_bcj *,uint8_t *,size_t,);static;toybox/toys/pending/xzcat.c::src;;	cVariable	toybox/toys/pending/	(ENABLE_XZ_DEC_BCJ&&ENABLE_XZ_DEC_X86)
decl;bcj_x86(struct xz_dec_bcj *,uint8_t *,size_t,);static;toybox/toys/pending/xzcat.c;;	cFunction	toybox/toys/pending/	
decl;bcj_x86(struct xz_dec_bcj *,uint8_t *,size_t,);static;toybox/toys/pending/xzcat.c;;__ret!;;	cReturn	toybox/toys/pending/	(ENABLE_XZ_DEC_BCJ&&ENABLE_XZ_DEC_X86)
decl;bcj_x86_test_msbyte(uint8_t,);static;toybox/toys/pending/xzcat.c::b;;	cVariable	toybox/toys/pending/	
decl;bcj_x86_test_msbyte(uint8_t,);static;toybox/toys/pending/xzcat.c;;	cFunction	toybox/toys/pending/	
decl;bcj_x86_test_msbyte(uint8_t,);static;toybox/toys/pending/xzcat.c;;__ret!;;	cReturn	toybox/toys/pending/	(ENABLE_XZ_DEC_BCJ&&ENABLE_XZ_DEC_X86)
decl;bcomp(const void *,const void *,)::a;;	cVariable	toybox/toys/pending/	
decl;bcomp(const void *,const void *,)::b;;	cVariable	toybox/toys/pending/	
decl;bcomp(const void *,const void *,)::l;;	cVariable	toybox/toys/pending/	
decl;bcomp(const void *,const void *,)::r;;	cVariable	toybox/toys/pending/	
decl;bcomp(const void *,const void *,)::ret;;	cVariable	toybox/toys/pending/	
decl;bcomp(const void *,const void *,);;	cFunction	toybox/toys/pending/	
decl;bcomp(const void *,const void *,);;__ret!;;	cReturn	toybox/toys/pending/	
decl;bigO;;	cVariable	toybox/toys/lsb/	
decl;bind_to_interface(int,);static;toybox/toys/pending/traceroute.c::ifr;;	cVariable	toybox/toys/pending/	
decl;bind_to_interface(int,);static;toybox/toys/pending/traceroute.c::sock;;	cVariable	toybox/toys/pending/	
decl;bind_to_interface(int,);static;toybox/toys/pending/traceroute.c;;	cFunction	toybox/toys/pending/	
decl;bitbuf::bitpos;;	cVariable	toybox/toys/pending/	
decl;bitbuf::buf;;	cVariable	toybox/toys/pending/	
decl;bitbuf::fd;;	cVariable	toybox/toys/pending/	
decl;bitbuf::len;;	cVariable	toybox/toys/pending/	
decl;bitbuf::max;;	cVariable	toybox/toys/pending/	
decl;bitbuf_bit(struct bitbuf *,);static;toybox/toys/pending/compress.c::bb;;	cVariable	toybox/toys/pending/	
decl;bitbuf_bit(struct bitbuf *,);static;toybox/toys/pending/compress.c::bufpos;;	cVariable	toybox/toys/pending/	
decl;bitbuf_bit(struct bitbuf *,);static;toybox/toys/pending/compress.c;;	cFunction	toybox/toys/pending/	
decl;bitbuf_bit(struct bitbuf *,);static;toybox/toys/pending/compress.c;;__ret!;;	cReturn	toybox/toys/pending/	
decl;bitbuf_flush(struct bitbuf *,)::bb;;	cVariable	toybox/toys/pending/	
decl;bitbuf_flush(struct bitbuf *,);;	cFunction	toybox/toys/pending/	
decl;bitbuf_flush(struct bitbuf *,);;__ret!;;	cReturn	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::bb;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::bits;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::blen;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::blow;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::click;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::offset;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,)::result;;	cVariable	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,);;	cFunction	toybox/toys/pending/	
decl;bitbuf_get(struct bitbuf *,int,);;__ret!;;	cReturn	toybox/toys/pending/	
decl;bitbuf_init(int,int,)::bb;;	cVariable	toybox/toys/pending/	
decl;bitbuf_init(int,int,)::fd;;	cVariable	toybox/toys/pending/	
decl;bitbuf_init(int,int,)::size;;	cVariable	toybox/toys/pending/	
decl;bitbuf_init(int,int,);;	cFunction	toybox/toys/pending/	
decl;bitbuf_init(int,int,);;__ret!;;	cReturn	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,)::bb;;	cVariable	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,)::blen;;	cVariable	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,)::blow;;	cVariable	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,)::click;;	cVariable	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,)::data;;	cVariable	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,)::len;;	cVariable	toybox/toys/pending/	
decl;bitbuf_put(struct bitbuf *,int,int,);;	cFunction	toybox/toys/pending/	
decl;bitbuf_skip(struct bitbuf *,int,)::bb;;	cVariable	toybox/toys/pending/	
decl;bitbuf_skip(struct bitbuf *,int,)::bits;;	cVariable	toybox/toys/pending/	
decl;bitbuf_skip(struct bitbuf *,int,)::len;;	cVariable	toybox/toys/pending/	
decl;bitbuf_skip(struct bitbuf *,int,)::pos;;	cVariable	toybox/toys/pending/	
decl;bitbuf_skip(struct bitbuf *,int,);;	cFunction	toybox/toys/pending/	
decl;bits;;	cVariable	toybox/toys/other/	
decl;bits_set(char *,int,int,);static;toybox/toys/pending/mke2fs.c::array;;	cVariable	toybox/toys/pending/	
decl;bits_set(char *,int,int,);static;toybox/toys/pending/mke2fs.c::len;;	cVariable	toybox/toys/pending/	
decl;bits_set(char *,int,int,);static;toybox/toys/pending/mke2fs.c::start;;	cVariable	toybox/toys/pending/	
decl;bits_set(char *,int,int,);static;toybox/toys/pending/mke2fs.c;;	cFunction	toybox/toys/pending/	
decl;blist;;	cVariable	toybox/toys/posix/	
decl;blkid_main()::buffer;;	cVariable	toybox/toys/other/	
decl;blkid_main()::device;;	cVariable	toybox/toys/other/	
decl;blkid_main()::fd;;	cVariable	toybox/toys/other/	
decl;blkid_main()::fp;;	cVariable	toybox/toys/other/	
decl;blkid_main()::ma;;	cVariable	toybox/toys/other/	
decl;blkid_main()::mi;;	cVariable	toybox/toys/other/	
decl;blkid_main()::name;;	cVariable	toybox/toys/other/	
decl;blkid_main()::sz;;	cVariable	toybox/toys/other/	
decl;blkid_main();;	cFunction	toybox/toys/other/	
decl;block_size;;	cVariable	toybox/toys/pending/	
decl;blockbits;;	cVariable	toybox/toys/pending/	
decl;blockdev_data::bsz;;	cVariable	toybox/generated/	
decl;blockdev_main()::cmds;;	cVariable	toybox/toys/other/	
decl;blockdev_main()::fd;;	cVariable	toybox/toys/other/	
decl;blockdev_main()::flag;;	cVariable	toybox/toys/other/	
decl;blockdev_main()::i;;	cVariable	toybox/toys/other/	
decl;blockdev_main()::ss;;	cVariable	toybox/toys/other/	
decl;blockdev_main()::val;;	cVariable	toybox/toys/other/	
decl;blockdev_main();;	cFunction	toybox/toys/other/	
decl;blocks;;	cVariable	toybox/toys/pending/	
decl;blocksize;;	cVariable	toybox/toys/pending/	
decl;bmacaddr;;	cVariable	toybox/toys/pending/	
decl;bn;;	cVariable	toybox/toys/pending/	
decl;bootchartd_data::buf;;	cVariable	toybox/generated/	
decl;bootchartd_data::head;;	cVariable	toybox/generated/	
decl;bootchartd_data::is_login;;	cVariable	toybox/generated/	
decl;bootchartd_data::proc_accounting;;	cVariable	toybox/generated/	
decl;bootchartd_data::smpl_period_usec;;	cVariable	toybox/generated/	
decl;bootchartd_main()::bchartd_opt;;	cVariable	toybox/toys/pending/	
decl;bootchartd_main()::lgr_pid;;	cVariable	toybox/toys/pending/	
decl;bootchartd_main()::pbchart_init;;	cVariable	toybox/toys/pending/	
decl;bootchartd_main()::process_name;;	cVariable	toybox/toys/pending/	(!ENABLE_TT&&ENABLE_FOR_bootchartd)
decl;bootchartd_main()::prog_pid;;	cVariable	toybox/toys/pending/	
decl;bootchartd_main()::self_pid;;	cVariable	toybox/toys/pending/	
decl;bootchartd_main()::temp;;	cVariable	toybox/toys/pending/	(!ENABLE_TT&&ENABLE_FOR_bootchartd)
decl;bootchartd_main()::tmp_dir;;	cVariable	toybox/toys/pending/	
decl;bootchartd_main();;	cFunction	toybox/toys/pending/	
decl;bootchartd_main();;__ret!;;	cReturn	toybox/toys/pending/	(!ENABLE_TT&&ENABLE_FOR_bootchartd)
decl;br_addbr(char **,)::args;;	cVariable	toybox/toys/pending/	
decl;br_addbr(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_addbr(char **,)::br;;	cVariable	toybox/toys/pending/	
decl;br_addbr(char **,);;	cFunction	toybox/toys/pending/	
decl;br_addif(char **,)::args;;	cVariable	toybox/toys/pending/	
decl;br_addif(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_addif(char **,)::ifr;;	cVariable	toybox/toys/pending/	
decl;br_addif(char **,)::index;;	cVariable	toybox/toys/pending/	
decl;br_addif(char **,);;	cFunction	toybox/toys/pending/	
decl;br_delbr(char **,)::args;;	cVariable	toybox/toys/pending/	
decl;br_delbr(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_delbr(char **,)::br;;	cVariable	toybox/toys/pending/	
decl;br_delbr(char **,);;	cFunction	toybox/toys/pending/	
decl;br_delif(char **,)::args;;	cVariable	toybox/toys/pending/	
decl;br_delif(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_delif(char **,)::ifindex;;	cVariable	toybox/toys/pending/	
decl;br_delif(char **,)::ifr;;	cVariable	toybox/toys/pending/	
decl;br_delif(char **,)::index;;	cVariable	toybox/toys/pending/	
decl;br_delif(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_ageing_time(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_ageing_time(char **,)::tv;;	cVariable	toybox/toys/pending/	
decl;br_set_ageing_time(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_bridge_prio(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_bridge_prio(char **,)::prio;;	cVariable	toybox/toys/pending/	
decl;br_set_bridge_prio(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_fwd_delay(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_fwd_delay(char **,)::tv;;	cVariable	toybox/toys/pending/	
decl;br_set_fwd_delay(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_hello_time(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_hello_time(char **,)::tv;;	cVariable	toybox/toys/pending/	
decl;br_set_hello_time(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_max_age(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_max_age(char **,)::tv;;	cVariable	toybox/toys/pending/	
decl;br_set_max_age(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_path_cost(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_path_cost(char **,)::cost;;	cVariable	toybox/toys/pending/	
decl;br_set_path_cost(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_port_prio(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_port_prio(char **,)::prio;;	cVariable	toybox/toys/pending/	
decl;br_set_port_prio(char **,);;	cFunction	toybox/toys/pending/	
decl;br_set_stp(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_set_stp(char **,)::i;;	cVariable	toybox/toys/pending/	
decl;br_set_stp(char **,)::ss;;	cVariable	toybox/toys/pending/	
decl;br_set_stp(char **,)::stp::n;;	cVariable	toybox/toys/pending/	
decl;br_set_stp(char **,)::stp::set;;	cVariable	toybox/toys/pending/	
decl;br_set_stp(char **,);;	cFunction	toybox/toys/pending/	
decl;br_show(char **,)::args;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::argv;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::br;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::cnt;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::i;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::id;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::ifindices;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::ifn;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::info;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::j;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::num;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,)::pindices;;	cVariable	toybox/toys/pending/	
decl;br_show(char **,);;	cFunction	toybox/toys/pending/	
decl;brctl_data::sockfd;;	cVariable	toybox/generated/	
decl;brctl_main()::cc;;	cVariable	toybox/toys/pending/	
decl;brctl_main()::cmds::cmd;;	cVariable	toybox/toys/pending/	
decl;brctl_main()::cmds::f::argv;;	cVariable	toybox/toys/pending/	
decl;brctl_main()::cmds::f;;	cVariable	toybox/toys/pending/	
decl;brctl_main()::cmds::nargs;;	cVariable	toybox/toys/pending/	
decl;brctl_main()::i;;	cVariable	toybox/toys/pending/	
decl;brctl_main()::t;;	cVariable	toybox/toys/pending/	
decl;brctl_main();;	cFunction	toybox/toys/pending/	
decl;brd_rcv;;	cVariable	toybox/toys/pending/	
decl;brd_sent;;	cVariable	toybox/toys/pending/	
decl;bsz;;	cVariable	toybox/toys/other/	
decl;buf;;	cVariable	toybox/toys/posix/	
decl;buff;;	cVariable	toybox/toys/pending/	
decl;buffer;;	cVariable	toybox/toys/lsb/	
decl;bufgetgrgid(gid_t,)::gid;;	cVariable	toybox/lib/	
decl;bufgetpwuid(uid_t,)::uid;;	cVariable	toybox/lib/	
decl;bufs;;	cVariable	toybox/toys/posix/	
decl;bunzip2_main();;	cFunction	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c::bd;;	cVariable	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c::bunzip_errors;;	cVariable	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c::dst_fd;;	cVariable	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c::i;;	cVariable	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c::j;;	cVariable	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c::src_fd;;	cVariable	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c;;	cFunction	toybox/toys/other/	
decl;bunzipStream(int,int,);static;toybox/toys/other/bzcat.c;;__ret!;;	cReturn	toybox/toys/other/	
decl;bunzip_data::bwdata;;	cVariable	toybox/toys/other/	
decl;bunzip_data::crc32Table;;	cVariable	toybox/toys/other/	
decl;bunzip_data::dbufSize;;	cVariable	toybox/toys/other/	
decl;bunzip_data::groupCount;;	cVariable	toybox/toys/other/	
decl;bunzip_data::groups;;	cVariable	toybox/toys/other/	
decl;bunzip_data::in_fd;;	cVariable	toybox/toys/other/	
decl;bunzip_data::inbuf;;	cVariable	toybox/toys/other/	
decl;bunzip_data::inbufBitCount;;	cVariable	toybox/toys/other/	
decl;bunzip_data::inbufBits;;	cVariable	toybox/toys/other/	
decl;bunzip_data::inbufCount;;	cVariable	toybox/toys/other/	
decl;bunzip_data::inbufPos;;	cVariable	toybox/toys/other/	
decl;bunzip_data::mtfSymbol;;	cVariable	toybox/toys/other/	
decl;bunzip_data::nSelectors;;	cVariable	toybox/toys/other/	
decl;bunzip_data::outbuf;;	cVariable	toybox/toys/other/	
decl;bunzip_data::outbufPos;;	cVariable	toybox/toys/other/	
decl;bunzip_data::selectors;;	cVariable	toybox/toys/other/	
decl;bunzip_data::symToByte;;	cVariable	toybox/toys/other/	
decl;bunzip_data::symTotal;;	cVariable	toybox/toys/other/	
decl;bunzip_data::totalCRC;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::bd;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::bw;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::byteCount;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::dbuf;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::ii;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::jj;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::kk;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c::uc;;	cVariable	toybox/toys/other/	
decl;burrows_wheeler_prep(struct bunzip_data *,struct bwdata *,);static;toybox/toys/other/bzcat.c;;	cFunction	toybox/toys/other/	
decl;bwdata::byteCount;;	cVariable	toybox/toys/other/	
decl;bwdata::dataCRC;;	cVariable	toybox/toys/other/	
decl;bwdata::dbuf;;	cVariable	toybox/toys/other/	
decl;bwdata::headerCRC;;	cVariable	toybox/toys/other/	
decl;bwdata::origPtr;;	cVariable	toybox/toys/other/	
decl;bwdata::writeCount;;	cVariable	toybox/toys/other/	
decl;bwdata::writeCurrent;;	cVariable	toybox/toys/other/	
decl;bwdata::writePos;;	cVariable	toybox/toys/other/	
decl;bwdata::writeRun;;	cVariable	toybox/toys/other/	
decl;bytes;;	cVariable	toybox/toys/posix/	
decl;bytes_per_inode;;	cVariable	toybox/toys/pending/	
decl;bzcat_main();;	cFunction	toybox/toys/other/	
decl;c;;	cVariable	toybox/toys/lsb/	
decl;c_count;;	cVariable	toybox/toys/pending/	
decl;c_list;static;toybox/toys/pending/fsck.c;;	cVariable	toybox/toys/pending/	
decl;cal_main()::b;;	cVariable	toybox/toys/posix/	
decl;cal_main()::buf;;	cVariable	toybox/toys/posix/	
decl;cal_main()::bufs;;	cVariable	toybox/toys/posix/	
decl;cal_main()::i;;	cVariable	toybox/toys/posix/	
decl;cal_main()::j;;	cVariable	toybox/toys/posix/	
decl;cal_main()::k;;	cVariable	toybox/toys/posix/	
decl;cal_main()::now;;	cVariable	toybox/toys/posix/	
decl;cal_main()::tm;;	cVariable	toybox/toys/posix/	
decl;cal_main();;	cFunction	toybox/toys/posix/	
decl;cal_main();;__ret!;;	cReturn	toybox/toys/posix/	
decl;callback(struct dirtree *,);static;toybox/toys/pending/mdev.c::dev;;	cVariable	toybox/toys/pending/	
decl;callback(struct dirtree *,);static;toybox/toys/pending/mdev.c::len;;	cVariable	toybox/toys/pending/	
decl;callback(struct dirtree *,);static;toybox/toys/pending/mdev.c::node;;	cVariable	toybox/toys/pending/	
decl;callback(struct dirtree *,);static;toybox/toys/pending/mdev.c;;	cFunction	toybox/toys/pending/	
decl;callback(struct dirtree *,);static;toybox/toys/pending/mdev.c;;__ret!;;	cReturn	toybox/toys/pending/	
decl;callback::t;;	cVariable	toybox/toys/posix/	
decl;callback;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::buf;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::len;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::line;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::mday;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::pat;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::start;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::temp;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::tm;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::wday;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c::year;;	cVariable	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c;;	cFunction	toybox/toys/posix/	
decl;calstrings(char *,struct tm *,);static;toybox/toys/posix/cal.c;;__ret!;;	cReturn	toybox/toys/posix/	
decl;candidate::a;;	cVariable	toybox/toys/pending/	
decl;candidate::b;;	cVariable	toybox/toys/pending/	
decl;candidate::next;;	cVariable	toybox/toys/pending/	
decl;candidate::prev;;	cVariable	toybox/toys/pending/	
decl;carveup::offset;;	cVariable	toybox/toys/posix/	
decl;carveup::slot;;	cVariable	toybox/toys/posix/	
decl;carveup::state;;	cVariable	toybox/toys/posix/	
decl;carveup::str;;	cVariable	toybox/toys/posix/	
decl;cat_main();;	cFunction	toybox/toys/posix/	
decl;catch_signal(int,);static;toybox/toys/pending/init.c::sig_no;;	cVariable	toybox/toys/pending/	
decl;catch_signal(int,);static;toybox/toys/pending/init.c;;	cFunction	toybox/toys/pending/	
decl;catv_main();;	cFunction	toybox/toys/posix/	
decl;caught_signal;;	cVariable	toybox/toys/pending/	
decl;cd_main()::dest;;	cVariable	toybox/toys/pending/	
decl;cd_main();;	cFunction	toybox/toys/pending/	
decl;cdir;;	cVariable	toybox/toys/pending/	
decl;chan;;	cVariable	toybox/toys/other/	
decl;change;;	cVariable	toybox/toys/pending/	
decl;change_systype();static;toybox/toys/pending/fdisk.c::i;;	cVariable	toybox/toys/pending/	
decl;change_systype();static;toybox/toys/pending/fdisk.c::p;;	cVariable	toybox/toys/pending/	
decl;change_systype();static;toybox/toys/pending/fdisk.c::pe;;	cVariable	toybox/toys/pending/	
decl;change_systype();static;toybox/toys/pending/fdisk.c::sys_id;;	cVariable	toybox/toys/pending/	
decl;change_systype();static;toybox/toys/pending/fdisk.c;;	cFunction	toybox/toys/pending/	
decl;change_systype();static;toybox/toys/pending/fdisk.c;;__ret!;;	cReturn	toybox/toys/pending/	
decl;chattr;static;toybox/toys/other/lsattr.c;;	cVariable	toybox/toys/other/	
decl;chattr_main()::argv;;	cVariable	toybox/toys/other/	((ENABLE_CLEANUP_lsattr&&ENABLE_FOR_chattr)&&!ENABLE_FOR_lsattr)
decl;chattr_main();;	cFunction	toybox/toys/other/	
decl;chcon_main()::file;;	cVariable	toybox/toys/other/	
decl;chcon_main();;	cFunction	toybox/toys/other/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::c;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::h;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::n;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::real_c;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::real_s;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::s;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::start;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c::total;;	cVariable	toybox/toys/pending/	
decl;check(int,unsigned int,unsigned int,unsigned int,sector_t,);static;toybox/toys/pending/fdisk.c;;	cFunction	toybox/toys/pending/	
decl;check_client_id(uint8_t *,int,);static;toybox/toys/pending/dhcp6.c::data;;	cVariable	toybox/toys/pending/	
decl;check_client_id(uint8_t *,int,);static;toybox/toys/pending/dhcp6.c::data_length;;	cVariable	toybox/toys/pending/	
decl;check_client_id(uint8_t *,int,);static;toybox/toys/pending/dhcp6.c::one;;	cVariable	toybox/toys/pending/	
decl;check_client_id(uint8_t *,int,);static;toybox/toys/pending/dhcp6.c::two;;	cVariable	toybox/toys/pending/	
decl;check_client_id(uint8_t *,int,);static;toybox/toys/pending/dhcp6.c;;	cFunction	toybox/toys/pending/	
decl;check_client_id(uint8_t *,int,);static;toybox/toys/pending/dhcp6.c;;__ret!;;	cReturn	toybox/toys/pending/	
decl;check_data(uint8_t *,uint16_t *,uint16_t *,);static;toybox/toys/pending/tftp.c::blockno;;	cVariable	toybox/toys/pending/	
decl;check_data(uint8_t *,uint16_t *,uint16_t *,);static;toybox/toys/pending/tftp.c::opcode;;	cVariable	toybox/toys/pending/	
decl;check_data(uint8_t *,uint16_t *,uint16_t *,);static;toybox/toys/pending/tftp.c::packet;;	cVariable	toybox/toys/pending/	
decl;check_data(uint8_t *,uint16_t *,uint16_t *,);static;toybox/toys/pending/tftp.c;;	cFunction	toybox/toys/pending/	
decl;check_data(uint8_t *,uint16_t *,uint16_t *,);static;toybox/toys/pending/tftp.c;;__ret!;;	cReturn	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::argv;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::f;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::flag;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::flags::flag;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::flags::name;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::flags::or;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::i;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::j;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c::sa;;	cVariable	toybox/toys/pending/	
decl;check_flags(int *,char **,);static;toybox/toys/pending/arp.c;;	cFunction	toybox/toys/pending/	
decl;check_if_pending_signals();static;toybox/toys/pending/init.c::sig;;	cVariable	toybox/toys/pending/	
decl;check_if_pending_signals();static;toybox/toys/pending/init.c::signal_caught;;	cVariable	toybox/toys/pending/	
decl;check_if_pending_signals();static;toybox/toys/pending/init.c;;	cFunction	toybox/toys/pending/	
decl;check_if_pending_signals();static;toybox/toys/pending/init.c;;__ret!;;	cReturn	toybox/toys/pending/	
decl;check_module(struct dirtree *,);static;toybox/toys/other/modinfo.c::len;;	cVariable	toybox/toys/other/	(!ENABLE_TT&&ENABLE_FOR_modinfo)
decl;check_module(struct dirtree *,);static;toybox/toys/other/modinfo.c::new;;	cVariable	toybox/toys/other/	
decl;check_module(struct dirtree *,);static;toybox/toys/other/modinfo.c::s;;	cVariable	toybox/toys/other/	
