id:ID	:LABEL	comp	condition
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::sess_id;;	cVariable	axtls-code/ssl/	(((((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE)||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::sess_resume;;	cVariable	axtls-code/ssl/	
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::session_id;;	cVariable	axtls-code/ssl/	(((((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE)||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::ssl;;	cVariable	axtls-code/ssl/	(((((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE)||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::ssl_ctx;;	cVariable	axtls-code/ssl/	
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::test;;	cVariable	axtls-code/ssl/	
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c::thread;;	cVariable	axtls-code/ssl/	(((((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE)||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c;;	cFunction	axtls-code/ssl/	
decl;SSL_client_test(const char *,SSL_CTX **,const char *,CLNT_SESSION_RESUME_CTX *,uint32_t,const char *,const char *,const char *,);static;axtls-code/ssl/test/ssltest.c;;__ret!;;	cReturn	axtls-code/ssl/	(((((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE)||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&!ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))||((((!ENABLE_CONFIG_PLATFORM_SOLARIS&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)&&ENABLE_CONFIG_OPENSSL_COMPATIBLE))
decl;SSL_client_tests()::ret;;	cVariable	axtls-code/ssl/	
decl;SSL_client_tests()::sess_resume;;	cVariable	axtls-code/ssl/	
decl;SSL_client_tests()::ssl_ctx;;	cVariable	axtls-code/ssl/	
decl;SSL_client_tests();;	cFunction	axtls-code/ssl/	
decl;SSL_client_tests();;__ret!;;	cReturn	axtls-code/ssl/	
decl;SSL_connect(SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_connect(SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_connect(SSL *,);;__ret!;;	cReturn	axtls-code/ssl/	(((ENABLE_CONFIG_OPENSSL_COMPATIBLE&&!ENABLE_CONFIG_SSL_FULL_MODE)&&ENABLE_CONFIG_SSL_ENABLE_CLIENT)||(ENABLE_CONFIG_OPENSSL_COMPATIBLE&&ENABLE_CONFIG_SSL_FULL_MODE))
decl;SSL_free(SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_free(SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_get1_session(SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_get1_session(SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_get1_session(SSL *,);;__ret!;;	cReturn	axtls-code/ssl/	(ENABLE_CONFIG_OPENSSL_COMPATIBLE&&((ENABLE_CONFIG_OPENSSL_COMPATIBLE&&ENABLE_CONFIG_PLATFORM_SOLARIS)||(ENABLE_CONFIG_OPENSSL_COMPATIBLE&&!ENABLE_CONFIG_PLATFORM_SOLARIS)))
decl;SSL_get_error(const SSL *,int,)::ret;;	cVariable	axtls-code/ssl/	
decl;SSL_get_error(const SSL *,int,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_get_error(const SSL *,int,);;	cFunction	axtls-code/ssl/	
decl;SSL_get_error(const SSL *,int,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_get_peer_certificate(const SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_get_peer_certificate(const SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_get_peer_certificate(const SSL *,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_get_verify_result(const SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_get_verify_result(const SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_get_verify_result(const SSL *,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_library_init();;	cFunction	axtls-code/ssl/	
decl;SSL_library_init();;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_load_client_CA_file(const char *,)::file;;	cVariable	axtls-code/ssl/	
decl;SSL_load_client_CA_file(const char *,);;	cFunction	axtls-code/ssl/	
decl;SSL_load_client_CA_file(const char *,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_load_error_strings();;	cFunction	axtls-code/ssl/	
decl;SSL_new(SSL_CTX *,)::ssl;;	cVariable	axtls-code/ssl/	(((ENABLE_CONFIG_OPENSSL_COMPATIBLE&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)
decl;SSL_new(SSL_CTX *,)::ssl_ctx;;	cVariable	axtls-code/ssl/	
decl;SSL_new(SSL_CTX *,)::ssl_func_type;;	cVariable	axtls-code/ssl/	(((ENABLE_CONFIG_OPENSSL_COMPATIBLE&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)
decl;SSL_new(SSL_CTX *,);;	cFunction	axtls-code/ssl/	
decl;SSL_new(SSL_CTX *,);;__ret!;;	cReturn	axtls-code/ssl/	(((ENABLE_CONFIG_OPENSSL_COMPATIBLE&&!ENABLE_CONFIG_SSL_FULL_MODE)&&!ENABLE_CONFIG_SSL_ENABLE_CLIENT)&&!ENABLE_CONFIG_SSL_CERT_VERIFICATION)
decl;SSL_peek(SSL *,void *,int,)::buf;;	cVariable	axtls-code/ssl/	
decl;SSL_peek(SSL *,void *,int,)::num;;	cVariable	axtls-code/ssl/	
decl;SSL_peek(SSL *,void *,int,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_peek(SSL *,void *,int,);;	cFunction	axtls-code/ssl/	
decl;SSL_peek(SSL *,void *,int,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_read(SSL *,void *,int,)::buf;;	cVariable	axtls-code/ssl/	
decl;SSL_read(SSL *,void *,int,)::num;;	cVariable	axtls-code/ssl/	
decl;SSL_read(SSL *,void *,int,)::read_buf;;	cVariable	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_read(SSL *,void *,int,)::ret;;	cVariable	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_read(SSL *,void *,int,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_read(SSL *,void *,int,);;	cFunction	axtls-code/ssl/	
decl;SSL_read(SSL *,void *,int,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::axtls_option;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::ca_cert;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::client_addr;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::client_data;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::client_fd;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::clnt_len;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::device_cert;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::obj_type;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::openssl_option;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::password;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::private_key;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::product_cert;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::read_buf;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::ret;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::server_fd;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::size;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::ssl_ctx;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::testname;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c::thread;;	cVariable	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c;;	cFunction	axtls-code/ssl/	
decl;SSL_server_test(const char *,const char *,const char *,const char *,const char *,const char *,const char *,int,);static;axtls-code/ssl/test/ssltest.c;;__ret!;;	cReturn	axtls-code/ssl/	
decl;SSL_server_tests()::ret;;	cVariable	axtls-code/ssl/	
decl;SSL_server_tests()::stat_buf;;	cVariable	axtls-code/ssl/	
decl;SSL_server_tests()::svr_test_ctx;;	cVariable	axtls-code/ssl/	
decl;SSL_server_tests();;	cFunction	axtls-code/ssl/	
decl;SSL_server_tests();;__ret!;;	cReturn	axtls-code/ssl/	
decl;SSL_set_bio(SSL *,void *,void *,)::rbio;;	cVariable	axtls-code/ssl/	
decl;SSL_set_bio(SSL *,void *,void *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_set_bio(SSL *,void *,void *,)::wbio;;	cVariable	axtls-code/ssl/	
decl;SSL_set_bio(SSL *,void *,void *,);;	cFunction	axtls-code/ssl/	
decl;SSL_set_fd(SSL *,int,)::fd;;	cVariable	axtls-code/ssl/	
decl;SSL_set_fd(SSL *,int,)::s;;	cVariable	axtls-code/ssl/	
decl;SSL_set_fd(SSL *,int,);;	cFunction	axtls-code/ssl/	
decl;SSL_set_fd(SSL *,int,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_set_session(SSL *,SSL_SESSION *,)::session;;	cVariable	axtls-code/ssl/	
decl;SSL_set_session(SSL *,SSL_SESSION *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_set_session(SSL *,SSL_SESSION *,);;	cFunction	axtls-code/ssl/	
decl;SSL_set_session(SSL *,SSL_SESSION *,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_shutdown(SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_shutdown(SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_shutdown(SSL *,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_state(SSL *,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_state(SSL *,);;	cFunction	axtls-code/ssl/	
decl;SSL_state(SSL *,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::client_addr;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::client_fd;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::clnt_len;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::offset;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::read_buf;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::ret;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::server_fd;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::size;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::ssl_svr;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::ssl_svr_ctx;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c::thread;;	cVariable	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c;;	cFunction	axtls-code/ssl/	
decl;SSL_unblocked_test();static;axtls-code/ssl/test/ssltest.c;;__ret!;;	cReturn	axtls-code/ssl/	
decl;SSL_write(SSL *,const uint8_t *,int,)::buf;;	cVariable	axtls-code/ssl/	
decl;SSL_write(SSL *,const uint8_t *,int,)::num;;	cVariable	axtls-code/ssl/	
decl;SSL_write(SSL *,const uint8_t *,int,)::ssl;;	cVariable	axtls-code/ssl/	
decl;SSL_write(SSL *,const uint8_t *,int,);;	cFunction	axtls-code/ssl/	
decl;SSL_write(SSL *,const uint8_t *,int,);;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSLv3_client_method();;	cFunction	axtls-code/ssl/	
decl;SSLv3_client_method();;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;SSLv3_server_method();;	cFunction	axtls-code/ssl/	
decl;SSLv3_server_method();;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;STATE_DOING_DIR;;	cVariable	axtls-code/httpd/	
decl;STATE_WANT_TO_READ_FILE;;	cVariable	axtls-code/httpd/	
decl;STATE_WANT_TO_READ_HEAD;;	cVariable	axtls-code/httpd/	
decl;STATE_WANT_TO_SEND_FILE;;	cVariable	axtls-code/httpd/	
decl;STATE_WANT_TO_SEND_HEAD;;	cVariable	axtls-code/httpd/	
decl;TLSv1_client_method();;	cFunction	axtls-code/ssl/	
decl;TLSv1_client_method();;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;TLSv1_server_method();;	cFunction	axtls-code/ssl/	
decl;TLSv1_server_method();;__ret!;;	cReturn	axtls-code/ssl/	ENABLE_CONFIG_OPENSSL_COMPATIBLE
decl;VERSION;;	cVariable	axtls-code/httpd/	
decl;X509_COMMON_NAME;;	cVariable	axtls-code/ssl/	
decl;X509_COUNTRY;;	cVariable	axtls-code/ssl/	
decl;X509_INVALID_PRIV_KEY;;	cVariable	axtls-code/ssl/	
decl;X509_LOCATION;;	cVariable	axtls-code/ssl/	
decl;X509_MAX_CERTS;;	cVariable	axtls-code/ssl/	
decl;X509_NOT_OK;;	cVariable	axtls-code/ssl/	
decl;X509_NUM_DN_TYPES;;	cVariable	axtls-code/ssl/	
decl;X509_OK;;	cVariable	axtls-code/ssl/	
decl;X509_ORGANIZATION;;	cVariable	axtls-code/ssl/	
decl;X509_ORGANIZATIONAL_UNIT;;	cVariable	axtls-code/ssl/	
decl;X509_STATE;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_BAD_SIGNATURE;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_BASIC_CONSTRAINT;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_EXPIRED;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_INVALID_CHAIN;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_NOT_YET_VALID;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_NO_TRUSTED_CERT;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_SELF_SIGNED;;	cVariable	axtls-code/ssl/	
decl;X509_VFY_ERROR_UNSUPPORTED_DIGEST;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::bonus_attr;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::ca_cert_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::certs;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::chain_length;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::head;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::mutex;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::num_sessions;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::options;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::rsa_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::ssl_sessions;;	cVariable	axtls-code/ssl/	
decl;_SSL::_SSL_CTX::tail;;	cVariable	axtls-code/ssl/	
decl;_SSL::bm_all_data;;	cVariable	axtls-code/ssl/	
decl;_SSL::bm_data;;	cVariable	axtls-code/ssl/	
decl;_SSL::bm_index;;	cVariable	axtls-code/ssl/	
decl;_SSL::bm_read_index;;	cVariable	axtls-code/ssl/	
decl;_SSL::ca_cert_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSL::cipher;;	cVariable	axtls-code/ssl/	
decl;_SSL::cipher_info;;	cVariable	axtls-code/ssl/	
decl;_SSL::client_fd;;	cVariable	axtls-code/ssl/	
decl;_SSL::client_mac;;	cVariable	axtls-code/ssl/	
decl;_SSL::client_version;;	cVariable	axtls-code/ssl/	
decl;_SSL::dc;;	cVariable	axtls-code/ssl/	
decl;_SSL::decrypt_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSL::encrypt_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSL::extensions;;	cVariable	axtls-code/ssl/	
decl;_SSL::flag;;	cVariable	axtls-code/ssl/	
decl;_SSL::got_bytes;;	cVariable	axtls-code/ssl/	
decl;_SSL::hmac_header;;	cVariable	axtls-code/ssl/	
decl;_SSL::hs_status;;	cVariable	axtls-code/ssl/	
decl;_SSL::need_bytes;;	cVariable	axtls-code/ssl/	
decl;_SSL::next;;	cVariable	axtls-code/ssl/	
decl;_SSL::next_state;;	cVariable	axtls-code/ssl/	
decl;_SSL::num_sig_algs;;	cVariable	axtls-code/ssl/	
decl;_SSL::prev;;	cVariable	axtls-code/ssl/	
decl;_SSL::read_sequence;;	cVariable	axtls-code/ssl/	
decl;_SSL::record_type;;	cVariable	axtls-code/ssl/	
decl;_SSL::server_mac;;	cVariable	axtls-code/ssl/	
decl;_SSL::sess_id_size;;	cVariable	axtls-code/ssl/	
decl;_SSL::session;;	cVariable	axtls-code/ssl/	
decl;_SSL::session_id;;	cVariable	axtls-code/ssl/	
decl;_SSL::session_index;;	cVariable	axtls-code/ssl/	
decl;_SSL::sig_algs;;	cVariable	axtls-code/ssl/	
decl;_SSL::ssl_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSL::version;;	cVariable	axtls-code/ssl/	
decl;_SSL::write_sequence;;	cVariable	axtls-code/ssl/	
decl;_SSL::x509_ctx;;	cVariable	axtls-code/ssl/	
decl;_SSLObjLoader::buf;;	cVariable	axtls-code/ssl/	
decl;_SSLObjLoader::len;;	cVariable	axtls-code/ssl/	
decl;_bigint::comps;;	cVariable	axtls-code/crypto/	
decl;_bigint::max_comps;;	cVariable	axtls-code/crypto/	
